1.005092000	0
1.015278000	0
1.025457000	0
1.026401000	536
1.027345000	536
1.028289000	536
1.029233000	536
1.030177000	536
1.031121000	536
1.032065000	536
1.033009000	536
1.033953000	536
1.034897000	536
1.037432000	0
1.039320000	0
1.041208000	0
1.043096000	0
1.044984000	0
1.048462000	536
1.049406000	536
1.050350000	536
1.051294000	536
1.052238000	536
1.053182000	536
1.054126000	536
1.055070000	536
1.056014000	536
1.056958000	536
1.057902000	536
1.058846000	536
1.059492000	0
1.059790000	536
1.060734000	536
1.061380000	0
1.061678000	536
1.062622000	536
1.063268000	0
1.063566000	536
1.064510000	536
1.065156000	0
1.067044000	0
1.068932000	0
1.070523000	536
1.070820000	0
1.071467000	536
1.072411000	536
1.072708000	0
1.073355000	536
1.074299000	536
1.074596000	0
1.075243000	536
1.076187000	536
1.077131000	536
1.078075000	536
1.079019000	536
1.079963000	536
1.080907000	536
1.081553000	0
1.081851000	536
1.082795000	536
1.083441000	0
1.083739000	536
1.084683000	536
1.085329000	0
1.085627000	536
1.086571000	536
1.087217000	0
1.087515000	536
1.088459000	536
1.089105000	0
1.089403000	536
1.090347000	536
1.090993000	0
1.091291000	536
1.092235000	536
1.092881000	0
1.093179000	536
1.094123000	536
1.094769000	0
1.095067000	536
1.096011000	536
1.096657000	0
1.096955000	536
1.097899000	536
1.098545000	0
1.098843000	536
1.099787000	536
1.100433000	0
1.100731000	536
1.101675000	536
1.102321000	0
1.102619000	536
1.103563000	536
1.104209000	0
1.104507000	536
1.105451000	536
1.106097000	0
1.106395000	536
1.107339000	536
1.107985000	0
1.108283000	536
1.109227000	536
1.109873000	0
1.110171000	536
1.111115000	536
1.111761000	0
1.112059000	536
1.113003000	536
1.113649000	0
1.113947000	536
1.114891000	536
1.115537000	0
1.115835000	536
1.116779000	536
1.117425000	0
1.117723000	536
1.118667000	536
1.119313000	0
1.119611000	536
1.120555000	536
1.121201000	0
1.121499000	536
1.122443000	536
1.123089000	0
1.123387000	536
1.124331000	536
1.124977000	0
1.125275000	536
1.126219000	536
1.126865000	0
1.127163000	536
1.128107000	536
1.128753000	0
1.129051000	536
1.129995000	536
1.130641000	0
1.130939000	536
1.131883000	536
1.132529000	0
1.132827000	536
1.133771000	536
1.134417000	0
1.134715000	536
1.135659000	536
1.136305000	0
1.136603000	536
1.137547000	536
1.138193000	0
1.138491000	536
1.139435000	536
1.140081000	0
1.140379000	536
1.141323000	536
1.141969000	0
1.142267000	536
1.143211000	536
1.143857000	0
1.144155000	536
1.145099000	536
1.145745000	0
1.146043000	536
1.146987000	536
1.147633000	0
1.147931000	536
1.148875000	536
1.149521000	0
1.149819000	536
1.150763000	536
1.151409000	0
1.151707000	536
1.152651000	536
1.153297000	0
1.153595000	536
1.154539000	536
1.155185000	0
1.155483000	536
1.156427000	536
1.157073000	0
1.157371000	536
1.158315000	536
1.158961000	0
1.159259000	536
1.160203000	536
1.160849000	0
1.161147000	536
1.162091000	536
1.162737000	0
1.163035000	536
1.163979000	536
1.164625000	0
1.164923000	536
1.165867000	536
1.166513000	0
1.166811000	536
1.167755000	536
1.168401000	0
1.168699000	536
1.169643000	536
1.170289000	0
1.170587000	536
1.171531000	536
1.172177000	0
1.172475000	536
1.173419000	536
1.174065000	0
1.174363000	536
1.175307000	536
1.175953000	0
1.176251000	536
1.177195000	536
1.177841000	0
1.178139000	536
1.179083000	536
1.179729000	0
1.180027000	536
1.180971000	536
1.181617000	0
1.181915000	536
1.182859000	536
1.183505000	0
1.183803000	536
1.184747000	536
1.185393000	0
1.185691000	536
1.186635000	536
