1.010185000	0
1.010185000	0
1.030544000	0
1.032345000	536
1.032345000	0
1.033289000	536
1.034233000	536
1.034233000	0
1.035177000	536
1.036121000	536
1.036121000	0
1.037065000	536
1.038009000	536
1.038009000	0
1.038953000	536
1.039897000	536
1.039897000	0
1.040841000	536
1.054406000	536
1.054406000	0
1.055350000	536
1.056294000	536
1.056294000	0
1.057238000	536
1.058182000	536
1.058182000	0
1.059126000	536
1.060070000	536
1.060070000	0
1.061014000	536
1.061958000	536
1.061958000	0
1.062902000	536
1.063846000	536
1.063846000	0
1.064790000	536
1.065734000	536
1.065734000	0
1.066678000	536
1.067622000	536
1.067622000	0
1.068566000	536
1.069510000	536
1.069510000	0
1.070454000	536
1.076467000	536
1.076467000	0
1.077411000	536
1.078355000	536
1.078355000	0
1.079299000	536
1.080243000	536
1.080243000	0
1.081187000	536
1.082131000	536
1.082131000	0
1.083075000	536
1.084019000	536
1.084019000	0
1.084963000	536
1.085907000	536
1.085907000	0
1.086851000	536
1.087795000	536
1.087795000	0
1.088739000	536
1.089683000	536
1.089683000	0
1.090627000	536
1.091571000	536
1.091571000	0
1.092515000	536
1.093459000	536
1.093459000	0
1.094403000	536
1.095347000	536
1.095347000	0
1.096291000	536
1.097235000	536
1.097235000	0
1.098179000	536
1.099123000	536
1.099123000	0
1.100067000	536
1.101011000	536
1.101011000	0
1.101955000	536
1.102899000	536
1.102899000	0
1.103843000	536
1.104787000	536
1.104787000	0
1.105731000	536
1.106675000	536
1.106675000	0
1.107619000	536
1.108563000	536
1.108563000	0
1.109507000	536
1.110451000	536
1.110451000	0
1.111395000	536
1.112339000	536
1.112339000	0
1.113283000	536
1.114227000	536
1.114227000	0
1.115171000	536
1.116115000	536
1.116115000	0
1.117059000	536
1.118003000	536
1.118003000	0
1.118947000	536
1.119891000	536
1.119891000	0
1.120835000	536
1.121779000	536
1.121779000	0
1.122723000	536
1.123667000	536
1.123667000	0
1.124611000	536
1.125555000	536
1.125555000	0
1.126499000	536
1.127443000	536
1.127443000	0
1.128387000	536
1.129331000	536
1.129331000	0
1.130275000	536
1.131219000	536
1.131219000	0
1.132163000	536
1.133107000	536
1.133107000	0
1.134051000	536
1.134995000	536
1.134995000	0
1.135939000	536
1.136883000	536
1.136883000	0
1.137827000	536
1.138771000	536
1.138771000	0
1.139715000	536
1.140659000	536
1.140659000	0
1.141603000	536
1.142547000	536
1.142547000	0
1.143491000	536
1.144435000	536
1.144435000	0
1.145379000	536
1.146323000	536
1.146323000	0
1.147267000	536
1.148211000	536
1.148211000	0
1.149155000	536
1.150099000	536
1.150099000	0
1.151043000	536
1.151987000	536
1.151987000	0
1.152931000	536
1.153875000	536
1.153875000	0
1.154819000	536
1.155763000	536
1.155763000	0
1.156707000	536
1.157651000	536
1.157651000	0
1.158595000	536
1.159539000	536
1.159539000	0
1.160483000	536
1.161427000	536
1.161427000	0
1.162371000	536
1.163315000	536
1.163315000	0
1.164259000	536
1.165203000	536
1.165203000	0
1.166147000	536
1.167091000	536
1.167091000	0
1.168035000	536
1.168979000	536
1.168979000	0
1.169923000	536
1.170867000	536
1.170867000	0
1.171811000	536
1.172755000	536
1.172755000	0
1.173699000	536
1.174643000	536
1.174643000	0
1.175587000	536
1.176531000	536
1.176531000	0
1.177475000	536
1.178419000	536
1.178419000	0
1.179363000	536
1.180307000	536
1.180307000	0
1.181251000	536
1.182195000	536
1.182195000	0
1.183139000	536
1.184083000	536
1.184083000	0
1.185027000	536
1.185971000	536
1.185971000	0
1.186915000	536
1.187859000	536
1.187859000	0
1.188803000	536
1.189747000	536
1.189747000	0
1.190691000	536
1.191635000	536
1.191635000	0
1.192579000	536
1.193523000	536
1.193523000	0
1.194467000	536
1.195411000	536
1.195411000	0
1.196355000	536
1.197299000	536
1.197299000	0
1.198243000	536
1.199187000	536
1.199187000	0
1.200131000	536
1.201075000	536
1.201075000	0
1.202019000	536
1.202963000	536
1.202963000	0
1.203907000	536
1.204851000	536
1.204851000	0
1.205795000	536
1.206739000	536
1.206739000	0
1.207683000	536
1.208627000	536
1.208627000	0
1.209571000	536
1.210515000	536
1.210515000	0
1.211459000	536
1.212403000	536
1.212403000	0
1.213347000	536
1.214291000	536
1.214291000	0
1.215235000	536
1.216179000	536
1.216179000	0
1.217123000	536
1.218067000	536
1.218067000	0
1.219011000	536
1.219955000	536
1.219955000	0
1.220899000	536
1.221843000	536
1.221843000	0
1.222787000	536
1.223731000	536
1.223731000	0
1.224675000	536
1.225619000	536
1.225619000	0
1.226563000	536
1.227507000	536
1.227507000	0
1.228451000	536
1.229395000	536
1.229395000	0
1.230339000	536
1.231283000	536
1.231283000	0
1.232227000	536
1.233171000	536
1.233171000	0
1.234115000	536
1.235059000	536
1.235059000	0
1.236003000	536
1.236947000	536
1.236947000	0
1.237891000	536
1.238835000	536
1.238835000	0
1.239779000	536
1.240723000	536
1.240723000	0
1.241667000	536
1.242611000	536
1.242611000	0
1.243555000	536
1.244499000	536
1.244499000	0
1.245443000	536
1.246387000	536
1.246387000	0
1.247331000	536
1.248275000	536
1.248275000	0
1.249219000	536
1.250163000	536
1.250163000	0
1.251107000	536
1.252051000	536
1.252051000	0
1.252995000	536
1.253939000	536
1.253939000	0
1.254883000	536
1.255827000	536
1.255827000	0
1.256771000	536
1.257715000	536
1.257715000	0
1.258659000	536
1.259603000	536
1.259603000	0
1.260547000	536
1.261491000	536
1.261491000	0
1.262435000	536
1.263379000	536
1.263379000	0
1.264323000	536
1.265267000	536
1.265267000	0
1.266211000	536
1.267155000	536
1.267155000	0
1.268099000	536
1.269043000	536
1.269043000	0
1.269987000	536
1.270931000	536
1.270931000	0
1.271875000	536
1.272819000	536
1.272819000	0
1.273763000	536
1.274707000	536
1.274707000	0
1.275651000	536
1.276595000	536
1.276595000	0
1.277539000	536
1.278483000	536
1.278483000	0
1.279427000	536
1.280371000	536
1.280371000	0
1.281315000	536
1.282259000	536
1.282259000	0
1.283203000	536
1.284147000	536
1.284147000	0
1.285091000	536
1.286035000	536
1.286035000	0
1.286979000	536
1.287923000	536
1.287923000	0
1.288867000	536
1.289811000	536
1.289811000	0
1.290755000	536
1.291699000	536
1.291699000	0
1.292643000	536
1.293587000	536
1.293587000	0
1.294531000	536
1.295475000	536
1.295475000	0
1.296419000	536
1.297363000	536
1.297363000	0
1.298307000	536
1.299251000	536
1.299251000	0
1.300195000	536
1.301139000	536
1.301139000	0
1.302083000	536
1.303027000	536
1.303027000	0
1.303971000	536
1.304915000	536
1.304915000	0
1.305859000	536
1.306803000	536
1.306803000	0
1.307747000	536
1.308691000	536
1.308691000	0
1.309635000	536
1.310579000	536
1.310579000	0
1.311523000	536
1.312467000	536
1.312467000	0
1.313411000	536
1.314355000	536
1.314355000	0
1.315299000	536
1.316243000	536
1.316243000	0
1.317187000	536
1.318131000	536
1.318131000	0
1.319075000	536
1.320019000	536
1.320019000	0
1.320963000	536
1.321907000	536
1.321907000	0
1.322851000	536
1.323795000	536
1.323795000	0
1.324739000	536
1.325683000	536
1.325683000	0
1.326627000	536
1.327571000	536
1.327571000	0
1.328515000	536
1.329459000	536
1.329459000	0
1.330403000	536
1.331347000	536
1.331347000	0
1.332291000	536
1.333235000	536
1.333235000	0
1.334179000	536
1.335123000	536
1.335123000	0
1.336067000	536
1.337011000	536
1.337011000	0
1.337955000	536
1.338899000	536
1.338899000	0
1.339843000	536
1.340787000	536
1.340787000	0
1.341731000	536
1.342675000	536
1.342675000	0
