1.105139000	0
1.105139000	0
1.315408000	0
1.316780000	536
1.316780000	0
1.317724000	536
1.318668000	536
1.318668000	0
1.319612000	536
1.320556000	536
1.320556000	0
1.321500000	536
1.322444000	536
1.322444000	0
1.323388000	536
1.324332000	536
1.324332000	0
1.325276000	536
1.525276000	0
1.528326000	536
1.529270000	536
1.529270000	0
1.530214000	536
1.531158000	536
1.531158000	0
1.532102000	536
1.533046000	536
1.533046000	0
1.533990000	536
1.534934000	536
1.534934000	0
1.535878000	536
1.536822000	536
1.536822000	0
1.537766000	536
1.538710000	536
1.538710000	0
1.539654000	536
1.540598000	536
1.540598000	0
1.541542000	536
1.542486000	536
1.542486000	0
1.543430000	536
1.544374000	536
1.544374000	0
1.736822000	536
1.737766000	536
1.737766000	0
1.740816000	536
1.741760000	536
1.741760000	0
1.742704000	536
1.743648000	536
1.743648000	0
1.744592000	536
1.745536000	536
1.745536000	0
1.746480000	536
1.747424000	536
1.747424000	0
1.748368000	536
1.749312000	536
1.749312000	0
1.750256000	536
1.751200000	536
1.751200000	0
1.752144000	536
1.753088000	536
1.753088000	0
1.754032000	536
1.754976000	536
1.754976000	0
1.755920000	536
1.756864000	536
1.756864000	0
1.757808000	536
1.758752000	536
1.758752000	0
1.759696000	536
1.760640000	536
1.760640000	0
1.761584000	536
1.762528000	536
1.762528000	0
1.763472000	536
1.764416000	536
1.764416000	0
1.765360000	536
1.766304000	536
1.766304000	0
1.767248000	536
1.768192000	536
1.768192000	0
1.769136000	536
1.770080000	536
1.770080000	0
1.771024000	536
1.771968000	536
1.771968000	0
1.772912000	536
1.773856000	536
1.773856000	0
1.949312000	536
1.950256000	536
1.950256000	0
1.951200000	536
1.952144000	536
1.952144000	0
1.953305000	536
1.954249000	536
1.954249000	0
1.955193000	536
1.956137000	536
1.956137000	0
1.957081000	536
1.958025000	536
1.958025000	0
1.958969000	536
1.959913000	536
1.959913000	0
1.960857000	536
1.961801000	536
1.961801000	0
1.962745000	536
1.963689000	536
1.963689000	0
1.964633000	536
1.965577000	536
1.965577000	0
1.966521000	536
1.967465000	536
1.967465000	0
1.968409000	536
1.969353000	536
